"day_of_year","time_period","max_tmpf","min_tmpf","avg_tmpf","max_dwpf","min_dwpf","avg_dwpf","max_relh","min_relh","avg_relh","max_wind_knt","min_wind_knt","avg_wind_knt","most_frequent_sky","least_frequent_sky"
"2020-04-20","Night",59.145455,52.689474,54.7406542,49.130769,28.530909,42.9117166,87.153077,36.189091,68.3144417,7.764706,1.090909,3.3116705,"clear","none"
"2020-04-20","Day",80.4,57.142857,68.664685,49.58,24.536923,40.2195575,71.538095,17.093077,44.9828382,7.5,3.076923,5.7178812,"clear","none"
"2020-04-19","Night",57.378182,47.245455,52.8121072,52.255556,31.394545,43.451983,96.737222,40.301818,73.7501635,7.25,1.272727,3.1657829,"clear","none"
"2020-04-19","Day",78.503077,58.86875,67.29088,50.578261,26.667692,42.3973077,73.688261,17.342308,48.7969383,7.666667,4.333333,6.1197414,"clear","none"
"2020-04-18","Night",59.163636,47.05,53.1220303,54.8,29.863636,43.2437099,92.821364,43.489091,72.5698684,4.363636,0.909091,2.6158008,"clear","none"
"2020-04-18","Day",77.65,52.166667,67.8840616,50.043077,20.392857,40.0022978,81.8848,14.062143,45.0000523,8.857143,2.8,6.3584815,"clear","none"
"2020-04-17","Night",59.72,46.718182,53.6963434,58.304545,29.087273,41.9163181,99.024091,39.703636,69.2010424,4.0,1.272727,2.6182828,"clear","none"
"2020-04-17","Day",78.529412,57.328571,68.9231744,55.817647,12.94,37.1805306,73.698095,9.9765,41.7310931,13.15,3.428571,6.2132116,"clear","none"
"2020-04-16","Night",63.038182,45.490909,52.7810074,50.207143,19.887273,40.2227522,96.840909,20.543636,69.8509558,10.909091,1.153846,3.8499267,"clear","none"
"2020-04-16","Day",75.521538,55.096667,65.5818267,51.035,15.341538,38.60474,86.845,10.597692,47.6704872,19.076923,2.2,6.6546508,"clear","shaded"
"2020-04-15","Night",58.767273,47.654545,52.0305467,49.983333,11.665455,38.6143724,99.510556,16.68,68.6035491,7.571429,0.363636,3.3088745,"clear","none"
"2020-04-15","Day",71.555385,56.425,65.0476993,50.453846,6.676923,38.2124103,79.511071,7.994615,46.693542,12.533333,4.035714,6.349945,"clear","none"
"2020-04-14","Night",57.249091,46.563636,50.7002321,50.346154,24.654545,39.9032416,91.962727,35.82,71.677968,4.0,1.090909,2.5160073,"clear","none"
"2020-04-14","Day",75.575,58.1936,66.4622336,51.8744,14.285714,36.3275773,83.3872,14.933571,41.5992291,7.5,4.214286,5.5000219,"clear","none"
"2020-04-13","Night",55.449091,45.183333,50.405884,51.058571,16.563636,41.4569059,93.711304,26.887273,76.4656609,5.772727,0.545455,2.5665351,"clear","lt_precip"
"2020-04-13","Day",78.077333,54.905556,63.320349,51.206,13.638462,38.6512698,80.539697,11.694615,52.6321297,9.0,3.772727,5.7135186,"clear","shaded"
"2020-04-12","Night",57.690909,47.290909,52.2583092,50.965455,11.7,41.9316305,93.39,17.833636,74.6241511,7.272727,1.181818,3.5514619,"clear","none"
"2020-04-12","Day",71.603077,54.120833,62.2619312,51.636923,6.830769,40.8080875,79.110833,9.53,55.1140584,11.0,4.041667,6.2533247,"clear","none"
"2020-04-11","Night",54.575385,48.542857,51.888821,53.310769,35.906667,46.1315866,98.5216,59.975333,83.4825329,5.578947,1.363636,3.5487808,"clear","shaded"
"2020-04-11","Day",69.750769,56.222222,61.7082302,52.964286,24.646154,42.9498242,87.7975,29.236154,56.9831131,10.769231,3.444444,6.0575766,"clear","shaded"
"2020-04-10","Night",59.658182,47.418182,52.8859069,55.375652,33.865455,44.1846956,100.0,40.406364,75.2456816,7.555556,0.727273,2.9295675,"clear","lt_precip"
"2020-04-10","Day",80.45,50.14375,66.0567358,55.769524,27.76,42.411573,92.232381,17.743077,49.477701,8.166667,4.25,5.8323375,"clear","lt_precip"
"2020-04-09","Night",58.154545,45.372727,52.720599,55.715,28.447273,41.1601049,99.47,39.056364,69.0428225,4.8,0.454545,2.5385664,"clear","lt_precip"
"2020-04-09","Day",81.246154,49.302326,67.2261095,53.321,22.464,38.6337481,86.175814,16.409231,45.4555401,13.461538,3.083333,5.9845877,"clear","lt_precip"
"2020-04-08","Night",58.923077,47.009091,53.1147119,55.596154,32.436364,42.2350671,98.341154,40.827273,71.6343186,4.461538,0.363636,2.6115243,"clear","lt_precip"
"2020-04-08","Day",82.023077,50.50303,68.8373742,58.228148,19.130769,37.9750387,99.746296,17.741538,45.1996075,7.307692,3.851852,5.1705465,"clear","lt_precip"
"2020-04-07","Night",65.345455,47.783636,54.6336094,55.347059,22.345455,42.5747636,90.284118,20.535455,70.237312,7.181818,1.272727,2.5858466,"clear","none"
"2020-04-07","Day",88.192857,54.920513,67.5804247,53.821429,16.092857,40.9053416,82.210513,7.335714,47.8146555,6.75,3.142857,4.7329088,"clear","none"
"2020-04-06","Night",72.127273,47.781818,54.0112859,57.38125,11.672727,40.4656682,98.073125,10.441818,69.7909243,7.576923,1.363636,3.3288664,"clear","lt_precip"
"2020-04-06","Day",86.292857,52.188889,69.5404301,57.46875,9.607143,37.5323961,91.682222,5.633571,42.6800208,10.692308,3.615385,6.7864421,"clear","lt_precip"
"2020-04-05","Night",65.281818,46.772727,52.7782511,51.118182,30.890909,41.0878168,99.738667,48.232727,71.1947482,7.058824,0.909091,2.5729818,"clear","none"
"2020-04-05","Day",83.857143,56.016667,66.8745166,50.628571,23.6,39.1198892,76.418421,22.495833,46.0379236,11.2,2.941176,5.459293,"clear","none"
"2020-04-04","Night",57.909091,42.5,50.9346424,50.323077,34.681818,43.388623,97.949231,48.558182,77.7897792,6.55,0.272727,2.4318415,"clear","shaded"
"2020-04-04","Day",74.692308,57.492308,64.0933422,50.865517,29.576923,42.0125598,79.195172,26.540769,51.4402572,7.105263,1.384615,4.4158173,"clear","shaded"
"2020-04-03","Night",55.634545,38.963636,50.2867509,50.105263,24.467273,41.2651528,96.190909,37.253636,74.760871,3.235294,0.846154,1.8320683,"clear","none"
"2020-04-03","Day",74.021053,51.892308,63.7432089,51.7,21.116923,39.6715411,82.690476,16.706923,50.3983595,6.076923,2.714286,4.745293,"clear","none"
"2020-04-02","Night",55.808333,44.578182,50.7305318,53.2,29.334545,43.9162676,99.628889,51.219091,80.7260408,5.833333,1.363636,3.2489664,"clear","none"
"2020-04-02","Day",72.615714,54.033333,62.5155698,51.164706,14.634286,41.2427335,78.755294,15.71,56.0244681,10.666667,2.764706,5.4435181,"clear","none"
"2020-04-01","Night",54.916667,44.576923,50.3338684,51.96087,35.318182,44.8921607,96.926923,57.54,83.3387292,3.75,1.315789,2.5613998,"clear","none"
"2020-04-01","Day",69.346154,51.288,62.3527957,49.995238,33.338462,42.8066562,82.162609,28.703077,55.1338744,8.4,3.538462,5.460939,"clear","none"
"2020-03-31","Night",56.054545,44.845455,50.2477437,50.041081,19.763636,41.0875525,95.648378,24.982727,75.4840498,6.611111,0.272727,2.4289516,"clear","shaded"
"2020-03-31","Day",75.94,53.816,64.4547399,50.012727,16.0,39.1941478,75.221818,11.217333,47.4920854,9.923077,0.923077,5.1522221,"clear","shaded"
"2020-03-30","Night",62.518182,41.31,49.9307272,49.15,2.890909,37.4349091,95.6395,9.542727,71.0882137,6.45,0.7,2.6968182,"clear","none"
"2020-03-30","Day",76.286667,53.192857,63.8704585,47.180769,2.613333,34.903103,67.907308,5.795333,42.7661647,11.133333,2.285714,5.8063832,"clear","none"
"2020-03-29","Night",54.467273,41.942857,49.3598201,48.261905,29.990909,41.308458,97.23,52.045455,77.3109069,5.36,0.545455,2.4268358,"clear","none"
"2020-03-29","Day",79.318,47.538182,63.4041847,47.635714,30.223077,39.7111268,84.414364,27.012,49.9269426,8.6,3.153846,5.3178553,"clear","lt_precip"
"2020-03-28","Night",54.72,41.209091,48.4141817,46.464286,32.38,40.0753377,96.802727,49.076364,75.2192404,6.857143,0.545455,2.2602599,"clear","none"
"2020-03-28","Day",74.756923,48.375758,62.9325039,46.515,31.853846,39.9626038,87.837879,25.373077,51.2623927,11.75,3.0,5.8343906,"clear","none"
"2020-03-27","Night",55.226,41.845455,49.2831856,50.515385,30.318182,38.8714223,97.746923,42.319,71.3134321,4.545455,0.363636,2.4286655,"clear","none"
"2020-03-27","Day",76.670769,53.176923,64.0622308,50.475385,22.223077,37.0101154,79.4335,18.074615,45.142773,12.307692,3.5,5.9692307,"clear","none"
"2020-03-26","Night",57.227273,41.918182,48.8824475,50.335,26.954545,39.3553412,99.753846,41.253636,74.3124465,4.055556,0.909091,2.6593756,"clear","none"
"2020-03-26","Day",78.681538,51.1,62.2512173,50.240625,15.169231,34.7332482,83.462813,15.294615,45.8661185,15.538462,3.625,6.2947732,"clear","none"
"2020-03-25","Night",57.181818,41.445455,49.6013728,48.485714,31.5,39.5626831,99.050952,40.005455,72.5262285,5.0,1.090909,2.5892276,"clear","none"
"2020-03-25","Day",78.150769,53.4625,62.0664283,49.855,23.546154,38.0551625,73.5345,19.448462,49.7408116,10.461538,1.615385,5.5366609,"clear","none"
"2020-03-24","Night",59.218182,42.309091,50.0064172,51.282105,25.470909,41.4343807,99.347857,40.384545,77.3942889,4.307692,1.272727,2.4707137,"clear","shaded"
"2020-03-24","Day",77.271429,51.707143,61.0749181,51.252,19.412308,40.0229383,82.427333,19.063077,55.7390203,8.923077,2.210526,4.8368343,"clear","shaded"
"2020-03-23","Night",57.0,43.809091,50.4919999,50.845714,26.175,42.3273972,99.027778,42.131667,79.0833177,7.666667,1.181818,2.9924116,"clear","none"
"2020-03-23","Day",76.576923,49.330769,60.7716973,51.224211,16.336923,39.2290681,82.933462,17.743125,55.5868463,13.0,1.818182,5.6322625,"clear","none"
"2020-03-22","Night",57.263636,46.533333,50.0478836,52.888889,35.845455,45.7805602,100.0,46.804545,87.6920687,4.875,1.3,3.1953074,"clear","lt_precip"
"2020-03-22","Day",78.481818,49.407143,59.1849476,52.8625,25.581818,44.0482284,85.066429,16.217273,65.2367134,8.875,2.631579,5.1476294,"clear","none"
"2020-03-21","Night",56.903571,43.0,50.6785389,54.742857,34.709091,46.9174243,100.0,63.127273,88.4695535,5.0,0.666667,2.8655351,"clear","lt_precip"
"2020-03-21","Day",77.1625,50.53871,59.7223801,56.823529,31.8875,46.1206026,90.675405,25.698125,67.9901044,10.4375,1.833333,5.1703418,"clear","lt_precip"
"2020-03-20","Night",54.97561,44.8,49.932935,54.97561,36.663636,45.9998831,100.0,74.593636,87.6838992,4.033333,1.636364,2.964097,"clear","lt_precip"
"2020-03-20","Day",68.9,50.238462,59.8837521,54.4,32.576923,44.2759384,95.328462,37.326923,63.7097498,12.137931,1.692308,5.9693011,"clear","lt_precip"
"2020-03-19","Night",54.230769,45.461538,51.0349806,50.862069,37.615385,46.5868791,100.0,55.687692,86.7178779,4.904762,1.083333,2.4136888,"clear","shaded"
"2020-03-19","Day",72.035385,49.378378,60.203175,53.12,30.073333,44.8412597,90.373235,31.391333,65.8555106,9.12,2.733333,5.0765598,"clear","shaded"
"2020-03-18","Night",55.98,40.19,50.0470811,53.28,31.138182,43.4728463,100.0,45.261818,81.017235,4.428571,1.272727,2.5645752,"clear","none"
"2020-03-18","Day",70.546154,47.185185,63.1625625,52.330667,18.536923,40.9005002,72.892593,15.783077,51.6342697,7.210526,1.153846,4.7075198,"clear","none"
"2020-03-17","Night",60.226154,42.14,50.5757385,50.566154,31.972727,42.860778,94.194545,43.477273,77.7495189,5.333333,0.272727,1.908103,"clear","lt_precip"
"2020-03-17","Day",71.135385,50.24375,63.7871251,48.745556,28.261538,39.2444324,64.276875,24.585385,47.3017156,5.923077,2.076923,3.8916668,"clear","none"
"2020-03-16","Night",56.889091,42.12,50.4746702,48.481818,35.581818,42.0243833,94.057143,45.832727,76.9370757,7.619048,0.0,2.4781935,"clear","lt_precip"
"2020-03-16","Day",73.344615,51.516667,63.7514193,49.061538,23.226667,38.7807732,82.790833,25.495333,49.3416055,9.133333,1.375,4.7937394,"clear","shaded"
"2020-03-15","Night",56.361818,39.345455,49.7561317,48.523571,32.966667,40.9569543,96.292143,44.917273,75.7473396,4.470588,0.642857,1.7992399,"clear","shaded"
"2020-03-15","Day",75.941538,48.469231,62.0921035,47.007692,25.298462,39.1922433,82.033684,22.26,52.6664504,6.230769,2.769231,4.37933,"clear","shaded"
"2020-03-14","Night",58.261818,44.588889,51.6176191,52.453077,25.5,43.140751,99.615385,44.385455,76.9960186,6.176471,0.909091,3.1476528,"clear","none"
"2020-03-14","Day",76.193846,48.263462,62.3050291,54.9825,27.663636,42.043612,90.6915,25.007692,58.2738182,11.5,2.6,5.5682688,"clear","lt_precip"
"2020-03-13","Night",57.423636,47.228571,51.5430854,52.6,22.242857,43.6246167,100.0,42.834286,78.8731948,6.0,0.636364,2.7293358,"clear","lt_precip"
"2020-03-13","Day",76.567692,50.294118,60.7359119,54.45,21.569231,42.2278674,95.627083,23.952308,60.1938492,6.923077,2.647059,4.6942488,"clear","lt_precip"
"2020-03-12","Night",59.567273,44.1,50.909363,58.375862,32.35,44.8432594,100.0,38.67,83.1141952,7.8,0.272727,3.051957,"clear","none"
"2020-03-12","Day",75.949231,51.9,60.792403,56.968293,30.523077,44.0445642222,91.44,22.334615,62.7058656667,8.121212,2.307692,4.8192271111,"clear","lt_precip"
"2020-03-11","Night",58.512727,37.906667,51.0368199,57.13125,14.754545,41.8108349,99.100476,29.093636,77.9187903,7.909091,1.6,2.6741883,"clear","lt_precip"
"2020-03-11","Day",71.804615,46.781481,62.1943198,53.206667,13.2,40.5832299,81.575652,13.044615,56.193011,10.15,2.0625,5.4689458,"clear","none"
"2020-03-10","Night",56.790909,41.335294,51.4141087,55.389655,-0.215385,40.8606557,100.0,14.653846,76.377864,8.0,0.363636,3.71577,"clear","lt_precip"
"2020-03-10","Day",69.853846,45.958333,61.6753058,57.962069,-0.761538,40.274062,91.678966,7.920769,56.5939011,9.219512,2.923077,5.0362306,"clear","lt_precip"
"2020-03-09","Night",54.197222,41.475,48.9653411,54.197222,24.8125,41.877909,100.0,54.512727,82.3958388,5.230769,0.545455,2.4830662,"clear","lt_precip"
"2020-03-09","Day",70.824,47.877143,60.1805856,56.554054,22.564286,39.3986048,100.0,27.346429,57.6821004,12.142857,1.769231,5.525542,"clear","lt_precip"
"2020-03-08","Night",58.464,42.338095,46.3834451,44.1,31.394,39.4155914,98.5,36.871,79.7572345,3.4,0.727273,1.9129311,"clear","none"
"2020-03-08","Day",73.002857,52.277778,61.0750485,44.915385,23.182857,37.6683925,65.36,16.432857,47.9915222,8.142857,1.461538,4.8753967,"clear","none"
"2020-03-07","Night",58.905455,38.946154,46.454868,46.45,15.427273,36.3775864,99.417619,30.376364,73.1944799,6.181818,0.545455,2.4892197,"clear","none"
"2020-03-07","Day",72.189231,48.107586,59.5038325,43.798621,15.753846,34.9205721,86.46,17.377692,48.562799,7.517241,3.0,5.1751851,"clear","none"
"2020-03-06","Night",56.702353,41.245455,47.2415924,51.836667,19.136364,38.7700149,98.990526,51.269091,77.3855419,8.555556,0.363636,2.7846858,"clear","shaded"
"2020-03-06","Day",70.88,50.686667,60.9220087,51.008,14.32,35.1758106,87.6268,19.200769,49.2375411,12.6,2.076923,5.7825222,"clear","shaded"
"2020-03-05","Night",56.012,36.945455,46.9337514,52.854,17.209091,38.935175,99.793548,30.098182,78.3544219,4.384615,0.636364,2.3630443,"clear","lt_precip"
"2020-03-05","Day",70.215385,50.210526,60.4756423,55.177778,6.684615,36.5605581,100.0,9.243846,52.5265948,9.844444,3.125,4.8681996,"clear","lt_precip"
"2020-03-04","Night",51.267143,41.84,45.9309041,48.5,15.809091,37.5618977,99.061,36.653636,78.3962718,5.6875,0.3,2.8611526,"clear","shaded"
"2020-03-04","Day",66.676923,49.619048,59.4586202,48.005405,10.276923,35.7431748,88.03973,14.372308,51.0447135,8.592593,3.047619,5.3678619,"clear","shaded"
"2020-03-03","Night",54.709091,39.989091,46.2430286,48.38,19.063636,39.331836,100.0,26.484545,82.1903804,9.727273,0.555556,2.6738298,"clear","none"
"2020-03-03","Day",70.161538,50.4,57.1723656,50.368485,22.423077,38.2927769,90.521212,16.684615,58.0813932,12.076923,2.5,4.8520087,"clear","shaded"
"2020-03-02","Night",52.924138,37.0,45.6739665,52.924138,27.583333,39.2850779,100.0,59.66,82.4020196,6.727273,0.0,2.3985592,"clear","none"
"2020-03-02","Day",68.215385,47.825926,57.6921856,54.8125,28.175,39.7326693,94.7325,31.701538,57.9119957,17.75,2.230769,5.9730413,"clear","none"
"2020-03-01","Night",54.309091,37.809091,47.1124104,54.309091,10.536364,38.0697384,100.0,27.265455,76.3620601,5.909091,0.0,2.8827786,"clear","none"
"2020-03-01","Day",73.430769,49.297391,59.1925492,56.15122,9.971429,36.8299319,100.0,11.754286,56.1115328,10.615385,3.076923,5.8817651,"clear","lt_precip"
"2020-02-29","Night",53.7875,36.85,46.8677019,53.6625,1.490909,36.5113156,99.5625,13.370909,76.5027932,5.382353,0.833333,2.8074993,"clear","shaded"
"2020-02-29","Day",75.616667,43.673529,59.2486851,53.894444,1.176923,34.6941486,87.482857,8.370769,53.3756956,8.914286,3.611111,6.3407589,"clear","lt_precip"
"2020-02-28","Night",54.218182,38.0,48.3041088,53.5625,5.608333,36.6320469,100.0,18.605,74.3218717,7.0,1.272727,3.1542917,"clear","lt_precip"
"2020-02-28","Day",71.861538,47.93125,58.9619846,55.631579,3.784615,35.8261145,90.478511,10.219231,56.0410092,11.148936,1.473684,4.855323,"clear","lt_precip"
"2020-02-27","Night",56.045455,39.463636,46.5824352,48.963,11.9,37.1618352,100.0,24.708182,77.4532266,6.7,1.272727,2.8240914,"clear","lt_precip"
"2020-02-27","Day",72.761538,44.745455,56.8436684,50.348696,7.046154,36.5843265,100.0,11.756923,60.2834749,9.076923,2.631579,4.9173832,"clear","lt_precip"
"2020-02-26","Night",59.9,37.072727,44.7212306,46.727692,10.618182,31.8117134,99.970769,14.192727,69.7786924,10.181818,0.818182,2.8255243,"clear","none"
"2020-02-26","Day",69.052308,42.134783,57.4031544,48.516667,9.930769,30.5729408,96.413519,12.139231,47.6309807,9.615385,1.434783,4.2940644,"clear","none"
"2020-02-25","Night",50.411579,34.8,42.5880973,47.630526,6.981818,30.8495374,97.735152,19.968182,71.911476,7.181818,0.454545,2.7304784,"clear","lt_precip"
"2020-02-25","Day",70.333333,41.306897,57.7209573,44.247778,3.323077,27.2784698,93.582414,10.699231,43.5855361,7.230769,2.692308,4.2946649,"clear","lt_precip"
"2020-02-24","Night",56.364,33.481818,41.1834751,41.051613,16.232,30.8265571,97.029677,21.83,72.7070168,7.741935,0.0,2.5232844,"clear","none"
"2020-02-24","Day",70.233846,47.50625,56.7658045,44.12,14.578462,29.206101,88.360938,11.832308,42.7059963,16.769231,1.307692,6.2814425,"clear","lt_precip"
"2020-02-23","Night",51.465455,33.390909,42.7119209,47.077895,22.12,33.1997895,98.808947,36.378182,74.6895753,6.7,0.272727,2.2825953,"clear","lt_precip"
"2020-02-23","Day",71.249231,41.674194,54.2562311,46.479167,16.772308,31.6396501,88.265484,12.85,51.6691289,8.307692,2.125,4.8987799,"clear","lt_precip"
"2020-02-22","Night",51.019048,33.416667,44.7250547,49.19125,17.527273,35.0000631,99.029333,30.042727,74.4317897,7.0,0.636364,3.2571987,"clear","none"
"2020-02-22","Day",71.435714,47.788889,56.073894,48.431304,14.9,32.7380857,83.457143,13.677692,50.9246014,14.571429,4.384615,8.4598466,"clear","none"
"2020-02-21","Night",55.58,34.390909,47.7357883,52.454545,14.54,36.3136523,100.0,19.98,71.2702347,7.730769,1.090909,3.4164166,"clear","none"
"2020-02-21","Day",69.289231,41.816667,58.3349949,55.423077,17.64,36.2843623,86.261111,17.182,52.264043,7.777778,2.923077,4.6723657,"clear","shaded"
"2020-02-20","Night",50.686364,29.927273,43.8047891111,50.677273,13.172727,36.0986518889,100.0,51.519091,79.3447397778,3.692308,0.545455,2.0846933333,"clear","none"
"2020-02-20","Day",70.976923,45.315789,58.3177116667,52.823333,8.6,34.8679907778,92.125,18.340769,51.5254227778,8.0,2.461538,4.5663817778,"clear","none"
"2020-02-19","Night",49.985714,31.35,43.551145,49.825,22.2,37.0020728,99.419643,54.646364,79.778296,7.727273,0.0,2.415166,"clear","shaded"
"2020-02-19","Day",65.476923,48.238462,56.4890335556,51.403333,21.238462,36.4320973333,94.214667,24.823846,55.1102762222,10.4,2.307692,5.1302184444,"clear","shaded"
"2020-02-18","Night",51.684,36.369231,44.2865395,50.211905,17.554545,36.2991394,100.0,36.712727,77.3923549,4.4,0.916667,2.2378073,"clear","shaded"
"2020-02-18","Day",63.615385,44.876923,57.3724853,54.188571,11.846154,34.797932,98.516364,16.987692,53.4930473,7.742857,2.25,3.9770894,"clear","shaded"
"2020-02-17","Night",50.942308,38.681818,44.7258016,50.626923,14.544444,35.734397,98.933462,34.52,75.6303552,6.038462,0.0,2.7801916,"clear","lt_precip"
"2020-02-17","Day",66.571429,46.5,58.3347701,52.034375,15.2,34.4483054,93.702813,17.723571,50.9305474,14.3125,2.769231,6.9116798,"clear","shaded"
"2020-02-16","Night",53.252727,35.5,45.0016212,45.075,15.709091,34.8368008,98.756944,35.167273,72.3018134,4.923077,0.545455,1.909227,"clear","none"
"2020-02-16","Day",73.693846,49.453846,59.8146722,43.071429,10.638462,32.2645403,68.18,14.069231,42.7006226,6.384615,2.153846,4.4990842,"clear","none"
"2020-02-15","Night",55.16,36.709091,45.5493561,46.5,22.563636,35.8875303,100.0,43.31625,72.8635916,6.0,0.272727,2.5961586,"clear","none"
"2020-02-15","Day",75.816923,49.507692,59.9037744,46.723077,15.529412,35.0601534,91.113077,23.706923,47.6683528,12.823529,2.230769,5.3070033,"clear","none"
"2020-02-14","Night",51.996364,38.163636,46.4940031,48.805556,25.245455,37.0294298,99.641667,47.28,73.4957401,3.444444,0.545455,1.9084305,"clear","lt_precip"
"2020-02-14","Day",70.72,48.388889,61.5861725,54.82,24.407692,35.9240557,98.5196,23.604615,47.895316,11.714286,2.846154,5.1540867,"clear","lt_precip"
"2020-02-13","Night",52.691667,38.3,45.6849343,44.825,23.6,36.104826,91.363125,41.843333,73.0265612,4.0,0.272727,1.6770833,"clear","lt_precip"
"2020-02-13","Day",72.741538,48.146154,60.6321262,43.675,12.492308,33.9020751,83.306923,14.999231,47.5278583,6.076923,1.153846,3.6303112,"clear","none"
"2020-02-12","Night",53.510909,33.754545,45.5821695,46.383333,22.290909,34.6168986,92.173846,33.35,70.375557,3.909091,0.0,1.8452115,"clear","shaded"
"2020-02-12","Day",76.161538,46.773333,60.7511887,45.458621,14.715385,32.1288514,75.39,10.9,44.8180151,11.230769,2.384615,5.7390793,"clear","none"
"2020-02-11","Night",57.567273,38.081818,47.6520459,51.884375,21.16,34.0995194,100.0,27.831818,66.1942193,6.727273,0.272727,2.7755875,"clear","shaded"
"2020-02-11","Day",73.991667,47.384615,61.5124867,55.410345,11.615385,32.3472104,98.45,14.59,43.6073717,12.230769,0.769231,5.7811545,"clear","none"
"2020-02-10","Night",60.125,39.038889,49.1483454,54.56087,10.536364,35.1054107,100.0,17.616364,68.1006001,6.454545,0.0,2.8175419,"clear","lt_precip"
"2020-02-10","Day",73.483333,47.397826,60.5098076,59.005882,12.169231,37.8471877,98.808235,13.368462,55.5651152,12.333333,2.684211,5.7401671,"clear","none"
"2020-02-09","Night",54.809091,39.853846,48.0476606,50.875,18.590909,36.943734,100.0,30.343636,73.733131,3.52381,0.545455,2.0490956,"clear","shaded"
"2020-02-09","Day",74.992308,46.5875,60.6257924,57.933333,12.523077,38.5321852,92.01,13.206923,57.4407636,8.769231,2.64,5.1374147,"clear","shaded"
"2020-02-08","Night",60.938182,35.809091,47.2519721,55.211111,18.690909,35.1555661,100.0,22.050909,70.5252516,7.636364,0.461538,1.9879337,"clear","none"
"2020-02-08","Day",73.7,49.430769,61.658643,59.528571,19.276923,35.6469448,99.348214,13.797692,48.1505962,11.692308,1.107143,3.7793958,"clear","none"
"2020-02-07","Night",55.196429,34.518182,46.2682635,55.196429,13.763636,31.9113425,100.0,22.182727,65.4956205,6.090909,0.0,2.1333597,"clear","none"
"2020-02-07","Day",71.084615,49.358333,60.6290947,58.585,12.946667,32.1987386,98.841,11.610667,44.3850308,8.133333,2.384615,4.7571153,"clear","none"
"2020-02-06","Night",54.581818,33.881818,44.6646592,51.127778,12.922222,33.423502,100.0,26.492727,73.1424372,8.181818,0.272727,2.7866381,"clear","lt_precip"
"2020-02-06","Day",67.146154,44.630769,58.5968816,53.292105,12.741667,31.7398653,100.0,15.486667,45.9614795,16.357143,2.384615,5.626082,"clear","none"
"2020-02-05","Night",50.950909,29.309091,43.6325127,47.018182,12.01,33.604264,100.0,27.523,73.8126084,8.818182,0.272727,2.8619403,"clear","none"
"2020-02-05","Day",67.353846,46.503846,56.6369722,50.822857,8.616667,32.689302,100.0,14.014167,51.3597452,9.538462,2.045455,4.3758275,"clear","shaded"
"2020-02-04","Night",50.788,37.518182,44.7435092,50.788,0.009091,31.5202343,100.0,20.540909,68.7090768,8.727273,0.272727,3.3532728,"clear","shaded"
"2020-02-04","Day",71.145455,49.107143,56.7560258,52.626087,-5.1,31.097479,98.974857,10.636429,50.3271943,14.428571,2.153846,6.0114105,"clear","lt_precip"
"2020-02-03","Night",51.0,40.285455,45.4129865,50.97037,11.036364,34.0931729,100.0,30.359091,71.5806399,11.882353,0.636364,2.956852,"clear","shaded"
"2020-02-03","Day",68.476923,50.741667,56.9785129,50.741667,7.053846,32.2799671,100.0,17.243846,47.7104969,17.307692,1.538462,5.7773014,"clear","none"
"2020-02-02","Night",51.836364,37.161818,43.7216624,50.148276,12.754545,33.2874788,100.0,37.466364,71.2008405,4.363636,0.0,1.8135444,"clear","lt_precip"
"2020-02-02","Day",69.275,49.356364,57.641868,53.239623,-0.753846,30.5027105,100.0,10.550769,43.959998,20.461538,0.666667,5.9369134,"clear","lt_precip"
"2020-02-01","Night",56.709091,36.872727,43.317919,46.435294,21.781818,32.8013883,100.0,43.911818,70.9233677,9.090909,0.272727,1.7860628,"clear","none"
"2020-02-01","Day",67.3,47.972308,56.5603318,47.254167,19.3,33.1280539,87.922083,28.279231,49.2107722,9.705882,1.230769,3.9994209,"clear","none"
"2020-01-31","Night",51.472727,39.9,45.2935058,48.846667,23.2,37.3564895,100.0,47.130909,76.5561132,7.666667,0.0,2.5885239,"clear","shaded"
"2020-01-31","Day",67.17,51.646667,57.2742578,52.522703,20.313333,37.5819238,100.0,29.1,57.0781624,12.459459,2.153846,6.0581253,"clear","shaded"
"2020-01-30","Night",53.270909,37.072727,46.0878467,49.881818,25.709091,38.3062545,100.0,48.132727,76.8813778,4.85,0.818182,2.5490611,"clear","shaded"
"2020-01-30","Day",65.923077,48.616667,57.2421221,53.538462,23.9,38.7827474,86.165385,27.960769,58.1332087,4.846154,0.538462,2.6041515,"clear","shaded"
"2020-01-29","Night",58.454545,42.4125,48.228027,49.245455,19.4625,34.963346,92.682667,26.902727,65.5769773,5.545455,0.75,2.933578,"clear","lt_precip"
"2020-01-29","Day",73.725,46.330556,60.033925,45.167857,19.958333,33.6565928,85.648929,14.315,45.2977668,17.25,1.846154,5.9164674,"clear","lt_precip"
"2020-01-28","Night",54.75,39.945455,45.9476667,45.550909,4.1,32.6256276,90.816667,12.99125,67.8608567,6.875,0.272727,3.0944697,"clear","none"
"2020-01-28","Day",70.630769,50.861538,60.0190769,43.769231,0.115385,31.2487693,67.894615,8.539231,41.3847692,12.461538,1.307692,5.1461537,"clear","none"
"2020-01-27","Night",50.212727,37.972727,43.408013,49.761818,11.972727,31.0815454,98.467273,34.976364,67.0421116,6.454545,0.272727,1.8774024,"clear","shaded"
